Year,Genre,MIR_novelty_score_mean,lyric_novelty_score_mean,MIR_novelty_score_median,lyric_novelty_score_median,MIR_novelty_std_dev,lyric_novelty_std_dev
1993,Electronica,5.484501741648274e-16,2.4119595209981524e-16,-0.3064737224098784,-0.11815264514302785,1.0206207261596574,1.0206207261596574
1993,Gospel,0.0,0.0,0.0,0.0,,
1993,Jazz,5.551115123125783e-17,-8.326672684688674e-17,-0.040078879631516906,0.04501553386263829,1.1547005383792515,1.1547005383792517
1993,Pop,2.8152083838709325e-16,1.586032892321652e-17,-0.23418839863388505,-0.29765149181221795,1.0377490433255416,1.0377490433255414
1993,R&B,-1.5419764230904953e-17,-1.1564823173178714e-17,-0.2060043016678975,-0.13003355634829447,1.0070176299560267,1.007017629956027
1993,Rap,-2.910950613346447e-16,9.680603202524231e-17,-0.28981573550718104,-0.20973367055461556,1.006153904237491,1.006153904237491
1993,Reggae,-1.2688263138573217e-16,-3.172065784643304e-17,-0.6277088668546913,0.055808096651427656,1.0801234497346435,1.0801234497346435
1993,Rock,-2.345471164636029e-16,-2.550512353868603e-16,-0.10829613123807401,-0.06464858649269918,1.004535170659001,1.0045351706590013
1994,Country,-5.24832702550074e-16,-4.693215513188162e-16,-0.3432672156476837,-0.014794917519692665,1.023532631438318,1.023532631438318
1994,Easy,0.0,0.0,0.0,0.0,,
1994,Electronica,1.7270135938613546e-16,-8.635067969306773e-17,-0.20743132057162525,-0.23325782975992004,1.0289915108550531,1.0289915108550531
1994,Gospel,-4.440892098500626e-15,0.0,0.4938897617918067,0.2686783139046769,1.224744871391589,1.224744871391589
1994,New Age,0.0,0.0,0.0,0.0,,
1994,Pop,-5.551115123125783e-17,3.469446951953614e-16,-0.3944971792834907,-0.025422908783883102,1.0444659357341872,1.044465935734187
1994,R&B,3.785678510197255e-16,-1.9292400100043703e-16,-0.21695114391444092,-0.20787285231212424,1.0082988974836116,1.0082988974836116
1994,Rap,1.1102230246251565e-16,1.4194994386278786e-16,-0.29489074039356933,-0.13584087417488755,1.0072203103706696,1.0072203103706696
1994,Reggae,9.71445146547012e-17,2.0816681711721685e-17,-0.10429735940427459,-0.2547380163425579,1.0690449676496974,1.0690449676496974
1994,Rock,3.640075490574284e-18,-9.191190613700067e-17,-0.2277434017508717,-0.14031103016321508,1.0041237288352054,1.0041237288352054
1995,Country,5.947623346206196e-17,-5.194257722353411e-16,-0.19498318427300307,0.018577763048922502,1.0377490433255416,1.0377490433255419
1995,Electronica,-4.4408920985006264e-17,-5.329070518200751e-17,-0.2366325875488571,-0.08204452722866118,1.0206207261596576,1.0206207261596574
1995,Gospel,0.0,0.0,0.0,0.0,0.0,0.0
1995,Jazz,0.0,0.0,0.0,0.0,,
1995,Latin,-3.7007434154171886e-16,1.4802973661668753e-16,0.0327706070898286,-0.2721020795988656,1.224744871391589,1.224744871391589
1995,New Age,0.0,0.0,0.0,0.0,,
1995,Pop,2.9605947323337506e-16,-1.8503717077085943e-16,0.009074540990546668,-0.4375584686467999,1.0606601717798212,1.0606601717798216
1995,R&B,2.4671622769447924e-16,2.741291418827547e-17,-0.0006123260840494203,-0.18860665224924802,1.0062305898749053,1.0062305898749053
1995,Rap,2.577303450022685e-17,-2.32618157540509e-16,-0.13884676685391573,-0.20166024113466843,1.0060060600071377,1.0060060600071379
1995,Reggae,-1.4802973661668753e-16,1.0177044392397268e-16,-0.047492058651597696,0.218512497502759,1.0954451150103321,1.0954451150103321
1995,Rock,2.835033795024953e-16,-2.577303450022685e-16,-0.13829254539121955,-0.11849954469033663,1.0044944046678452,1.0044944046678452
1995,Vocal,0.0,0.0,0.0,0.0,,
1996,Comedy,0.0,0.0,0.0,0.0,,
1996,Country,-3.885780586188048e-16,0.0,-0.059121794692675034,0.12801248489343278,1.0690449676496974,1.0690449676496974
1996,Electronica,3.310843662721449e-16,8.723180907769087e-17,0.11028203309618087,0.13293447302703287,1.0183501544346312,1.0183501544346312
1996,Gospel,0.0,0.0,0.0,0.0,,
1996,Jazz,0.0,0.0,0.0,0.0,,
1996,Latin,1.6653345369377348e-16,0.0,-0.14155962361336968,-0.30975417082463724,1.1547005383792517,1.1547005383792517
1996,New Age,9.492406860545088e-15,0.0,9.492406860545088e-15,0.0,1.4142135623730951,0.0
1996,Pop,-2.7755575615628914e-17,-2.7755575615628914e-17,-0.2156293700082798,0.2124635720854613,1.0690449676496974,1.0690449676496976
1996,R&B,-6.436075505073371e-17,1.1584935909132068e-16,-0.2362348084941453,-0.04954491230475967,1.007326105267277,1.007326105267277
1996,Rap,2.975169577976661e-16,-7.032759078292275e-17,-0.2538463266965233,-0.26166875698233377,1.0069204977995476,1.0069204977995478
1996,Reggae,0.0,0.0,0.0,0.0,0.0,0.0
1996,Rock,-6.68228575198915e-16,-2.0319176111064186e-16,-0.2170380339598394,-0.024693541672113163,1.004750620564033,1.0047506205640329
1996,Vocal,0.0,0.0,0.0,0.0,,
1997,Blues,0.0,0.0,0.0,0.0,,
1997,Comedy,0.0,0.0,0.0,0.0,0.0,0.0
1997,Country,3.2297397080004555e-16,-2.611547342015993e-16,-0.31999293061498124,-0.05132528421175777,1.023532631438318,1.023532631438318
1997,Electronica,7.656710514656252e-18,4.594026308793751e-17,-0.20363220950616825,0.01071097122127165,1.0177004891982149,1.0177004891982149
1997,Folk,0.0,0.0,0.0,0.0,,
1997,Jazz,0.0,0.0,0.0,0.0,,
1997,Pop,-3.552713678800501e-16,2.0724163126336256e-16,-0.3961773874004936,0.08721024048115668,1.0350983390135313,1.0350983390135313
1997,R&B,-6.892033841179543e-16,2.0762612408574356e-16,-0.23846694328216994,0.008569245968687281,1.006557447310804,1.006557447310804
1997,Rap,2.6130858994226244e-16,-6.024990804368228e-17,-0.30331318063899526,-0.16263191911478675,1.006153904237491,1.006153904237491
1997,Reggae,0.0,0.0,0.0,0.0,0.0,0.0
1997,Rock,3.4909074485636365e-17,-2.9186275389630404e-16,-0.21491357594640875,-0.19157263449557507,1.0051948401512345,1.0051948401512352
1998,Country,9.533436841889932e-17,3.6685630378918216e-16,-0.14793412716647747,-0.1503539139942138,1.0110500592068734,1.0110500592068734
1998,Electronica,-2.5376526277146434e-16,1.3481279584734043e-16,-0.16950814933018227,-0.31538560887212724,1.0377490433255416,1.0377490433255416
1998,Folk,-7.424616477180734e-16,-7.401486830834377e-17,0.06186083681241938,-0.31411631545963425,1.224744871391589,1.2247448713915892
1998,Gospel,0.0,0.0,0.0,0.0,,
1998,Latin,0.0,0.0,0.0,0.0,,
1998,New Age,0.0,0.0,0.0,0.0,,
1998,Pop,-3.577385301569949e-16,1.2027416100105862e-16,-0.3136002164271321,-0.03063584587672663,1.028991510855053,1.0289915108550534
1998,R&B,-1.1141322606273579e-17,4.730175562663519e-17,-0.19868767910143328,-0.12652494592886954,1.0071175275436892,1.0071175275436892
1998,Rap,-1.9063697988629332e-16,-2.5710427938687837e-16,-0.2457813823545116,-0.2374367183782004,1.0066445913694333,1.0066445913694333
1998,Reggae,-1.1102230246251565e-16,-5.551115123125783e-17,-0.4996738708728577,-0.19218554273630006,1.1547005383792517,1.1547005383792515
1998,Rock,3.377415306491266e-16,5.960144658513998e-17,-0.2860978888128586,-0.10514875173618107,1.0053050770151024,1.0053050770151024
1999,Country,-1.1547690101811041e-16,2.237579120617985e-16,-0.2407755859238733,0.015638453641063383,1.0062305898749053,1.006230589874905
1999,Electronica,0.0,0.0,0.0,0.0,,
1999,Folk,0.0,0.0,0.0,0.0,,
1999,Latin,0.0,0.0,0.0,0.0,0.0,0.0
1999,Pop,5.10702591327572e-16,4.884981308350689e-16,-0.34384720454662654,-0.20969417156319614,1.0259783520851542,1.025978352085154
1999,R&B,2.0925101928970236e-17,2.7755575615628914e-17,-0.27276927462633477,-0.023343528063684383,1.0079052613579393,1.0079052613579393
1999,Rap,-5.736152293896642e-16,2.8886358325895274e-16,-0.2981074213133193,-0.07283525546559083,1.0093898773656798,1.0093898773656798
1999,Rock,-2.0436970017535652e-16,-2.0970879354030734e-16,-0.20448724131208673,-0.03916847724748068,1.0056022847309865,1.0056022847309862
2000,Country,7.084975880831591e-16,2.38844032271333e-16,-0.38248349226866996,-0.191425953962238,1.0066445913694333,1.006644591369433
2000,Electronica,-4.255854927729767e-16,6.852157730108388e-17,-0.23157490327774125,0.2681125802321602,1.0954451150103321,1.0954451150103324
2000,Gospel,0.0,0.0,0.0,0.0,0.0,0.0
2000,Jazz,0.0,0.0,0.0,0.0,,
2000,Latin,-6.661338147750939e-17,-2.6645352591003756e-16,-0.24063713343188736,-0.20877188210852632,1.1180339887498947,1.118033988749895
2000,Pop,-6.077010240053489e-16,-4.908354424658587e-16,-0.027948458316668333,-0.04692572434801653,1.0274023338281628,1.0274023338281628
2000,R&B,-6.29126380620922e-17,-4.810966440042345e-16,-0.21813466729409647,-0.2385507915450824,1.0084389681792216,1.0084389681792214
2000,Rap,3.568574007723718e-17,-2.423656513579025e-16,-0.25517357336786245,0.07267372104826153,1.009049958219026,1.009049958219026
2000,Reggae,0.0,0.0,0.0,0.0,,
2000,Rock,-2.2970131543968756e-17,-3.190296047773438e-16,-0.2525908001003509,-0.28008335680519786,1.0057971500142284,1.0057971500142286
2001,Country,-3.806478941571965e-16,-3.313046486183007e-16,-0.3103376232957805,-0.3253412957956673,1.0080322575483704,1.0080322575483707
2001,Electronica,-3.3306690738754696e-16,1.5612511283791264e-17,-0.4443448055988487,-0.21340253752065283,1.0690449676496976,1.0690449676496976
2001,Folk,0.0,0.0,0.0,0.0,,
2001,Latin,0.0,0.0,0.0,0.0,0.0,0.0
2001,New Age,0.0,0.0,0.0,0.0,,
2001,Pop,-3.7007434154171886e-16,-1.603655480014115e-16,-0.23779018905353738,0.07139970837169834,1.0289915108550531,1.0289915108550531
2001,R&B,9.868649107779169e-17,1.0221100861628425e-16,-0.3099148916435965,-0.10539438205506746,1.0080322575483707,1.0080322575483707
2001,Rap,1.8671932686877633e-16,3.061524098208765e-16,-0.327786762176943,-0.2908288721685712,1.0076629473115575,1.0076629473115577
2001,Reggae,0.0,0.0,0.0,0.0,0.0,0.0
2001,Rock,1.150699905731282e-16,-8.018277400070575e-17,-0.2082607383505476,-0.04649534929311065,1.007017629956027,1.007017629956027
2001,Vocal,0.0,0.0,0.0,0.0,,
2002,Country,3.20731096002823e-16,-1.5625361087317018e-16,-0.2659316717842094,-0.09732417981572947,1.0093898773656798,1.0093898773656798
2002,Electronica,-4.662936703425658e-16,1.8283985436795548e-16,-0.4774670791208368,-0.3442630727346006,1.1180339887498945,1.118033988749895
2002,Gospel,0.0,0.0,0.0,0.0,0.0,0.0
2002,Latin,3.3306690738754696e-16,0.0,-0.03254869800614655,-0.017145017696178544,1.0690449676496978,1.0690449676496976
2002,Pop,-7.137148015447435e-17,-2.854859206178974e-16,-0.3037836619340028,0.09362133857606467,1.0377490433255416,1.0377490433255414
2002,R&B,-8.37371603318974e-17,4.327988062098068e-17,-0.1812611231895648,-0.030075743272946463,1.0085838484282528,1.008583848428253
2002,Rap,-2.550512353868603e-16,-1.4702953569360181e-16,-0.24913395042279374,-0.16374687542218008,1.006826017808929,1.0068260178089294
2002,Reggae,0.0,0.0,0.0,0.0,0.0,0.0
2002,Rock,-6.49404426732797e-16,2.037943634243438e-16,-0.2178105622374216,-0.02054271096986316,1.006920497799548,1.0069204977995476
2003,Country,-6.625524501795289e-17,1.3251049003590579e-16,-0.3329539856873315,-0.12002611122459023,1.0081634007555276,1.0081634007555278
2003,Electronica,0.0,0.0,0.4393315963441403,0.6962343584099334,1.224744871391589,1.2247448713915892
2003,Gospel,4.070817756958907e-16,5.181040781584064e-16,0.3758448451680718,-0.4356176239000699,1.2247448713915892,1.224744871391589
2003,Latin,0.0,0.0,0.0,0.0,,
2003,Pop,-2.481674996220938e-16,-2.546982232963594e-16,-0.16735694520411432,-0.03781064921316123,1.030776406404415,1.0307764064044151
2003,R&B,5.075305255429287e-17,2.1887253914038801e-16,-0.203870513302222,-0.033331939374179255,1.0072203103706698,1.0072203103706698
2003,Rap,-5.176039776968635e-16,-1.0614632296247273e-16,-0.10822013784615075,-0.09267297370352401,1.0068260178089294,1.0068260178089294
2003,Reggae,3.469446951953614e-17,1.3877787807814457e-17,0.0223600567279139,0.46861431969302036,1.1547005383792515,1.1547005383792515
2003,Rock,-1.48573963589543e-16,-3.902107395373712e-16,-0.2045249076820547,-0.16753791354839026,1.0074350466081314,1.0074350466081314
2004,Country,2.3570888830503324e-16,-1.2297855042001735e-16,-0.13574221251854224,0.08020060536465493,1.0077822185373186,1.0077822185373189
2004,Electronica,2.220446049250313e-16,0.0,0.3802530743827031,-0.15488436911363854,1.224744871391589,1.224744871391589
2004,Pop,-1.708035422500241e-16,2.7328566760003855e-16,-0.3159710862223094,-0.278468750092016,1.0408329997330665,1.0408329997330663
2004,R&B,3.4334675020815026e-16,3.1661915887458166e-16,-0.3160318259977261,-0.18410718329051493,1.0093898773656798,1.0093898773656795
2004,Rap,-3.2786273695961654e-16,3.0278809762504267e-16,-0.2120178548034263,-0.1889194288023166,1.0057307059414877,1.0057307059414877
2004,Reggae,-2.590520390792032e-16,-4.996003610813204e-16,-0.26632485441577114,0.3418849013579947,1.0954451150103321,1.0954451150103321
2004,Rock,1.2586382553476167e-16,1.3646491344350883e-16,-0.2151763606445885,-0.07806970837674213,1.0070176299560267,1.007017629956027
2004,Vocal,0.0,0.0,0.0,0.0,0.0,1.4142135623730951
2005,Country,4.017254365419974e-16,-1.4242992750125364e-16,-0.2809537159790657,-0.1669452559429448,1.0066445913694333,1.0066445913694333
2005,Electronica,0.0,0.0,0.0,0.0,,
2005,Latin,3.9412917374193055e-16,2.2204460492503132e-17,-0.08249167960181318,-0.34436378871743895,1.0540925533894598,1.0540925533894598
2005,Pop,1.554312234475219e-16,1.3322676295501878e-16,0.3156937957001825,-0.3268929637353219,1.0350983390135313,1.035098339013531
2005,R&B,-1.8018373678342705e-16,-3.822079265102998e-17,-0.3309190354220621,-0.0002032388712417843,1.0082988974836116,1.0082988974836118
2005,Rap,9.992007221626409e-17,-1.6792123247455492e-16,-0.27462139665207913,-0.13456588521664536,1.0063092108532552,1.006309210853255
2005,Reggae,-4.3483735131151963e-16,0.0,-0.2414521338322035,0.14279631578760368,1.224744871391589,1.224744871391589
2005,Rock,-1.2076628113608752e-16,-8.031400603671346e-17,-0.21522046779535192,-0.12227232382842664,1.0053619687316822,1.005361968731682
2005,Vocal,0.0,0.0,0.0,0.0,,
2006,Comedy,0.0,0.0,0.0,0.0,0.0,0.0
2006,Country,-1.5785983631388945e-16,-2.0816681711721685e-17,-0.2882633654646789,-0.14622771381821908,1.0079052613579393,1.0079052613579393
2006,Electronica,0.0,0.0,0.0,0.0,0.0,0.0
2006,Latin,1.198536219765794e-16,1.5139404881252134e-16,-0.4756436334166859,-0.11140631227559146,1.0488088481701514,1.0488088481701516
2006,Pop,-2.1147105230955362e-16,-2.0089749969407595e-16,-0.23939000133820748,-0.09561576976095301,1.0121216546949476,1.0121216546949476
2006,R&B,-3.089771625136049e-16,-2.1157080280592606e-16,-0.2718048517508788,-0.19284452134351504,1.0095695960312838,1.0095695960312838
2006,Rap,3.769275700887877e-16,7.675615972717131e-17,-0.2862080035300365,-0.1937140605313751,1.0062305898749055,1.0062305898749053
2006,Reggae,5.689893001203927e-16,-1.3877787807814457e-17,0.4555455554949497,-0.28972131826822783,1.1547005383792515,1.1547005383792515
2006,Rock,-2.0761170560490428e-16,7.938094626069869e-17,-0.20470309317310736,-0.1274117076259852,1.0050378152592119,1.0050378152592123
2006,Vocal,0.0,0.0,0.0,0.0,0.0,0.0
2007,Country,2.584996893157081e-16,5.236275757933574e-16,-0.2894493728595206,-0.056232840120241295,1.0075472768815938,1.0075472768815938
2007,Electronica,0.0,0.0,0.0,0.0,,
2007,Latin,-1.7763568394002506e-16,-2.4424906541753446e-16,0.3904883788940757,-0.040114183602302365,1.1180339887498951,1.118033988749895
2007,Pop,1.8331589476368864e-16,6.712976427966062e-17,-0.10843502166671942,-0.012580559568705256,1.0118347314702751,1.0118347314702751
2007,R&B,-3.522086836741876e-16,2.584139798696485e-17,-0.305663653487969,0.02226827332143319,1.0087337902782494,1.0087337902782492
2007,Rap,6.418001594408439e-16,2.0075265650756254e-16,-0.24844711434688896,-0.14117070021798014,1.0069204977995478,1.0069204977995476
2007,Rock,-1.4161651649337935e-16,-1.2363847319689242e-16,-0.20317699917867482,-0.1025146082751875,1.0057307059414877,1.0057307059414877
2007,Vocal,0.0,0.0,0.0,0.0,0.0,0.0
2008,Children's,3.3306690738754696e-16,0.0,3.3306690738754696e-16,0.0,1.414213562373095,0.0
2008,Country,-6.243202203411595e-16,-6.055761952500853e-17,-0.19520121446531427,-0.11451595713197915,1.0065574473108043,1.0065574473108039
2008,Electronica,6.47630097698008e-17,-1.3530843112619095e-16,-0.36173059409917074,-0.2403521360301663,1.0954451150103324,1.0954451150103326
2008,Gospel,0.0,0.0,0.0,0.0,,
2008,Latin,3.3306690738754696e-16,-3.700743415417188e-17,-0.5012034556049505,-0.4830364011650345,1.2247448713915892,1.224744871391589
2008,Pop,7.472654973438554e-17,-2.562053133750361e-16,-0.17315461139793062,-0.043393193974082214,1.0097563285948026,1.0097563285948024
2008,R&B,-4.819377220531929e-16,-5.109549147422595e-17,-0.09672758965953422,-0.02828717302852693,1.0076629473115577,1.0076629473115577
2008,Rap,-6.248231906029951e-16,-2.5560948706486163e-16,-0.1998832647044116,-0.28703772852548254,1.0058651529317204,1.0058651529317204
2008,Rock,-1.5429712465892634e-16,1.5758004220486094e-16,-0.09815458344741676,-0.10541822007843216,1.0054200938997546,1.0054200938997546
2008,Vocal,0.0,0.0,0.0,0.0,,
2009,Children's,0.0,0.0,0.0,0.0,,
2009,Comedy,0.0,0.0,0.0,0.0,0.0,0.0
2009,Country,-5.427757009278543e-17,1.0423760620091747e-16,-0.1464907442828334,-0.08625917308256968,1.0056022847309865,1.0056022847309862
2009,Electronica,-3.122502256758253e-17,2.7755575615628914e-17,-0.22512133192450742,0.12350027863405388,1.0690449676496976,1.0690449676496976
2009,Folk,0.0,0.0,0.0,0.0,,
2009,Gospel,0.0,0.0,0.0,0.0,,
2009,Latin,0.0,0.0,0.0,0.0,0.0,0.0
2009,Pop,4.1204153491242925e-16,-2.0602076745621462e-17,-0.15370139136904706,-0.1895745725682939,1.005194840151235,1.005194840151235
2009,R&B,-4.463549711248078e-16,-1.0195925736353479e-17,-0.15518117389240252,0.08412782483411875,1.0103629710818454,1.0103629710818454
2009,Rap,4.243093743538673e-16,1.556864471313438e-16,-0.13943806445063847,-0.19165343681480507,1.0057971500142284,1.0057971500142282
2009,Reggae,4.718447854656915e-16,-2.7755575615628914e-17,0.2021581437628573,0.26116205248765706,1.1547005383792517,1.1547005383792517
2009,Rock,4.546627624655403e-16,-2.6433881538694203e-16,-0.2812151907414171,-0.09230335386994283,1.0060060600071374,1.0060060600071374
2009,Vocal,3.700743415417188e-17,-8.511709855459534e-16,0.5372672351847809,-0.5882560547466591,1.224744871391589,1.224744871391589
2010,Comedy,0.0,0.0,0.0,0.0,,
2010,Country,-3.411904904945603e-16,-4.879227103649887e-16,-0.31249395224937015,-0.108971812603379,1.0061539042374907,1.0061539042374907
2010,Electronica,1.3877787807814457e-16,-5.551115123125783e-17,0.1570806932282554,0.03652135003948967,1.0690449676496974,1.0690449676496976
2010,Folk,0.0,0.0,0.0,0.0,0.0,0.0
2010,Latin,3.108624468950438e-16,1.2212453270876723e-16,-0.4460601964340137,0.13055998961895313,1.1180339887498947,1.118033988749895
2010,Pop,-1.808707708991977e-16,-1.8675274718860248e-16,-0.28009591642219434,-0.17500107055856975,1.0033277962194942,1.003327796219494
2010,R&B,-4.1831617534983576e-16,-1.858632295689436e-17,-0.013549743515945978,-0.0034447789019223197,1.009049958219026,1.0090499582190258
2010,Rap,-1.9737298215558337e-16,-7.915478971864541e-17,-0.2265701716547301,-0.15237709584959183,1.0046620299347055,1.0046620299347055
2010,Reggae,0.0,0.0,0.0,0.0,0.0,0.0
2010,Rock,1.193002811548962e-16,-2.1425356615573196e-16,-0.1250699855366629,-0.2946513268180487,1.0088890637018237,1.0088890637018237
2010,Vocal,0.0,0.0,0.0,0.0,0.0,0.0
2011,Comedy,-9.020562075079397e-16,-1.1194748831636996e-15,0.07826684072995023,-0.23272026430640416,1.224744871391589,1.2247448713915892
2011,Country,4.9960036108132046e-17,4.0091387000352876e-16,-0.22800352692544046,-0.060510733059425836,1.005602284730987,1.0056022847309862
2011,Electronica,1.189524669241239e-16,-1.586032892321652e-17,-0.21156031266138564,-0.005296589362299868,1.0377490433255419,1.0377490433255416
2011,Gospel,0.0,0.0,0.0,0.0,,
2011,Latin,4.996003610813204e-16,-7.401486830834377e-17,-0.2718456183391499,-0.04507526724320361,1.0954451150103321,1.0954451150103321
2011,Pop,1.2111523905001707e-16,-1.5372318802502167e-16,-0.15744808822085116,-0.04269044717832975,1.0035149493261803,1.0035149493261806
2011,R&B,4.9855298086941e-16,-2.1576032365356816e-16,-0.22156662473935665,-0.10667973304191726,1.0095695960312838,1.0095695960312838
2011,Rap,-6.514990567232169e-16,4.46612443996938e-17,-0.28205249217627804,-0.06440070308280726,1.0045766829498908,1.0045766829498908
2011,Reggae,0.0,0.0,0.0,0.0,0.0,0.0
2011,Rock,-1.7548686518268603e-16,3.661945298965234e-16,-0.26844583557850543,-0.1034593728598522,1.0081634007555276,1.0081634007555278
2011,Vocal,-1.4802973661668753e-16,-8.141635513917814e-16,-0.031228213272754164,-0.04599144401741829,1.2247448713915892,1.2247448713915892
2012,Country,1.573987072886298e-16,-4.356571362453146e-16,-0.1867001748232836,-0.018783272715420563,1.0063898413738648,1.006389841373865
2012,Electronica,2.337311630789803e-16,-3.5059674461847047e-17,-0.15178591547595746,-0.09913284390253768,1.0274023338281628,1.027402333828163
2012,Latin,1.4802973661668753e-16,3.700743415417188e-17,-0.7071067811865474,-0.4774894165190298,1.224744871391589,1.2247448713915892
2012,Pop,4.511078611551642e-16,1.595148023886719e-16,-0.22098081636825967,-0.15852615421974892,1.0057971500142284,1.005797150014228
2012,R&B,-9.222946480610024e-17,-3.0685330819500854e-16,0.07787659949409617,-0.1769957118376826,1.01418510567422,1.0141851056742197
2012,Rap,2.6324875841627423e-16,-2.964409931731088e-16,-0.16869999032042732,-0.11171256422314672,1.0051948401512347,1.005194840151235
2012,Reggae,0.0,0.0,0.0,0.0,,
2012,Rock,5.551115123125783e-16,2.1259589833247678e-17,-0.1767986823337233,-0.2141262214334333,1.0108111250054492,1.0108111250054495
2013,Comedy,0.0,0.0,0.0,0.0,,
2013,Country,6.344131569286608e-17,-2.6962559169468085e-16,-0.2865827393233055,-0.04367082252626743,1.0121216546949479,1.0121216546949479
2013,Easy,0.0,0.0,0.0,0.0,,
2013,Electronica,-9.689219124001365e-16,-1.5139404881252134e-17,-0.27279343019964125,-0.2320207566812449,1.0488088481701516,1.0488088481701516
2013,Pop,2.546982232963594e-16,-3.616388234624591e-16,-0.17813142914239505,-0.3225523379538946,1.0150384378451043,1.0150384378451047
2013,R&B,2.938825653419532e-16,-2.612289469706251e-16,-0.3725751126910425,-0.020824469730772958,1.0307764064044151,1.0307764064044151
2013,Rap,1.912050764632214e-17,-2.1217595581725215e-16,-0.08114098834433497,0.026799758567032785,1.0112997936948631,1.0112997936948631
2013,Rock,2.8260222445003984e-16,1.1102230246251565e-16,0.26283817499067197,-0.25389996886560645,1.023532631438318,1.023532631438318
2013,Vocal,0.0,0.0,0.0,0.0,,
